1.410,0.433
1.175,0.633
1.225,0.600
1.260,0.567
1.274,0.467
1.138,0.567
1.335,0.533
1.291,0.583
1.162,0.583
1.204,0.500
1.298,0.400
1.264,0.533
1.330,0.517
1.201,0.517
1.197,0.500
1.272,0.500
1.226,0.483
1.276,0.500
1.293,0.433
1.226,0.533
1.265,0.550
1.304,0.467
1.278,0.517
1.277,0.550
1.169,0.617
1.266,0.533
1.305,0.517
1.141,0.583
1.258,0.483
1.221,0.567
1.251,0.483
1.170,0.617
1.252,0.517
1.242,0.533
1.216,0.550
1.334,0.467
1.191,0.583
1.258,0.483
1.284,0.517
1.214,0.617
1.385,0.483
1.166,0.533
1.246,0.567
1.278,0.433
1.269,0.483
1.174,0.600
1.138,0.667
1.203,0.617
1.217,0.600
1.230,0.500
1.331,0.467
1.327,0.383
1.156,0.550
1.142,0.617
1.261,0.500
1.240,0.583
1.129,0.583
1.174,0.550
1.295,0.517
1.306,0.483
1.219,0.600
1.305,0.533
1.175,0.567
1.325,0.517
1.220,0.483
1.091,0.667
1.276,0.467
1.341,0.417
1.249,0.533
1.208,0.617
1.261,0.517
1.156,0.617
1.074,0.550
1.274,0.450
1.201,0.533
1.119,0.600
1.151,0.583
1.252,0.483
1.232,0.450
1.239,0.550
1.272,0.500
1.413,0.417
1.255,0.517
1.177,0.583
1.216,0.550
1.139,0.500
1.253,0.517
1.252,0.417
1.248,0.550
1.256,0.533
1.300,0.500
1.244,0.600
1.260,0.550
1.147,0.600
1.182,0.600
1.285,0.517
1.171,0.517
1.271,0.567
1.139,0.633
1.268,0.383
1.165,0.533
1.172,0.567
1.273,0.500
1.234,0.617
1.156,0.600
1.287,0.500
1.177,0.500
1.218,0.567
1.285,0.567
1.347,0.467
1.273,0.433
1.231,0.517
1.248,0.517
1.257,0.500
1.074,0.583
1.154,0.600
1.168,0.650
1.173,0.617
1.210,0.483
1.279,0.533
1.356,0.417
1.198,0.517
1.311,0.500
1.123,0.600
1.402,0.400
1.389,0.433
1.322,0.433
1.163,0.583
1.205,0.517
1.208,0.517
1.205,0.567
1.172,0.600
1.092,0.567
1.394,0.417
1.154,0.617
1.205,0.533
1.179,0.583
1.162,0.550
1.198,0.533
1.206,0.583
1.206,0.550
1.254,0.550
1.141,0.617
1.100,0.583
1.270,0.483
1.216,0.600
1.190,0.567
1.098,0.583
1.106,0.650
1.307,0.517
1.335,0.450
1.125,0.633
1.193,0.533
1.277,0.533
1.096,0.617
1.231,0.550
1.209,0.533
1.184,0.567
1.201,0.583
1.314,0.550
1.203,0.500
1.041,0.583
1.201,0.550
1.198,0.617
1.263,0.483
1.126,0.617
1.234,0.550
1.153,0.583
1.157,0.567
1.185,0.583
1.226,0.617
1.220,0.517
1.117,0.567
1.102,0.567
1.254,0.483
1.292,0.517
1.278,0.450
1.191,0.533
1.183,0.550
1.315,0.400
1.184,0.617
1.201,0.500
1.119,0.617
1.225,0.517
1.182,0.617
1.084,0.617
1.207,0.567
1.219,0.517
1.224,0.567
1.348,0.433
1.210,0.567
1.198,0.617
1.156,0.567
1.159,0.600
1.242,0.517
1.241,0.550
1.046,0.633
1.132,0.667
1.260,0.417
1.090,0.550
1.121,0.600
1.186,0.567
1.251,0.517
1.292,0.500
1.182,0.500
1.174,0.533
1.249,0.483
1.255,0.500
1.147,0.550
1.214,0.550
1.212,0.567
1.376,0.417
1.154,0.533
1.092,0.567
1.131,0.633
1.081,0.583
1.218,0.583
1.149,0.583
1.155,0.600
1.288,0.467
1.249,0.467
1.325,0.450
1.256,0.467
1.148,0.583
1.101,0.633
1.175,0.533
1.128,0.583
1.268,0.467
1.198,0.567
1.227,0.583
1.087,0.633
1.102,0.600
1.135,0.583
1.112,0.583
1.198,0.533
1.203,0.500
1.251,0.467
1.243,0.517
1.335,0.433
1.357,0.467
1.230,0.417
1.049,0.683
1.164,0.600
1.042,0.600
1.267,0.467
1.145,0.617
1.258,0.533
1.218,0.500
1.262,0.500
1.121,0.583
1.108,0.567
1.200,0.617
1.222,0.517
1.168,0.550
1.158,0.667
1.193,0.550
1.017,0.667
1.205,0.583
1.178,0.517
1.263,0.483
1.246,0.517
1.227,0.483
1.196,0.517
1.155,0.617
1.358,0.433
1.209,0.550
1.119,0.650
1.207,0.517
1.107,0.583
1.130,0.583
1.263,0.533
1.174,0.517
1.316,0.467
1.234,0.567
1.124,0.550
1.227,0.517
1.191,0.600
1.246,0.517
1.184,0.600
1.152,0.567
1.208,0.550
1.242,0.533
1.148,0.550
1.134,0.500
1.167,0.567
1.210,0.567
1.120,0.500
1.209,0.500
1.170,0.500
1.173,0.533
1.216,0.533
1.235,0.550
1.206,0.550
1.205,0.500
1.201,0.617
1.168,0.550
1.154,0.550
1.123,0.600
1.141,0.600
1.174,0.600
1.144,0.500
1.183,0.567
1.157,0.617
1.201,0.500
1.192,0.583
1.160,0.567
1.136,0.650
1.217,0.450
1.179,0.550
1.206,0.533
1.163,0.567
1.022,0.717
1.220,0.517
1.172,0.533
1.119,0.600
1.067,0.600
1.183,0.600
1.275,0.517
1.201,0.517
1.146,0.567
0.975,0.650
1.113,0.600
1.107,0.600
1.193,0.550
1.243,0.533
1.199,0.583
1.185,0.583
1.260,0.550
1.128,0.617
1.092,0.583
1.244,0.483
1.200,0.567
1.144,0.617
1.252,0.533
1.269,0.517
1.131,0.550
1.327,0.450
1.134,0.583
1.193,0.550
1.105,0.550
1.259,0.417
1.224,0.483
1.252,0.517
1.110,0.583
1.211,0.550
1.174,0.533
1.152,0.550
1.254,0.517
1.187,0.583
1.072,0.600
1.236,0.550
1.070,0.500
1.196,0.517
1.125,0.533
1.276,0.500
1.056,0.633
1.062,0.617
1.197,0.500
1.266,0.567
1.125,0.633
1.236,0.583
1.185,0.533
1.230,0.550
1.126,0.550
1.347,0.433
1.223,0.533
1.184,0.500
1.145,0.567
1.236,0.600
1.185,0.517
1.023,0.633
1.128,0.667
1.171,0.583
1.179,0.550
1.161,0.550
1.126,0.583
1.207,0.483
1.110,0.650
1.168,0.550
1.203,0.600
1.159,0.550
1.246,0.483
1.254,0.533
1.175,0.550
1.149,0.567
1.203,0.517
1.121,0.600
1.198,0.617
1.213,0.533
1.167,0.583
1.311,0.417
1.125,0.617
1.148,0.600
1.254,0.517
1.070,0.583
1.178,0.583
1.172,0.550
1.173,0.583
1.145,0.500
1.291,0.500
1.070,0.633
1.258,0.500
1.173,0.483
1.087,0.617
1.210,0.483
1.139,0.567
1.118,0.583
1.015,0.600
1.220,0.533
1.198,0.483
1.290,0.533
1.170,0.583
1.236,0.483
1.222,0.567
1.179,0.517
1.255,0.500
1.186,0.517
1.144,0.583
1.146,0.467
1.198,0.500
1.269,0.517
1.223,0.533
1.177,0.533
1.193,0.517
1.212,0.533
1.196,0.500
1.195,0.517
1.335,0.517
1.123,0.550
1.029,0.600
1.189,0.500
1.230,0.467
1.234,0.500
1.188,0.517
1.239,0.467
1.209,0.533
1.076,0.633
1.011,0.650
1.265,0.467
1.132,0.600
1.049,0.567
1.100,0.617
1.039,0.683
1.218,0.617
1.231,0.500
1.150,0.550
1.176,0.533
1.196,0.533
1.179,0.500
1.185,0.533
1.010,0.650
1.094,0.583
1.068,0.567
1.218,0.467
1.240,0.533
1.247,0.500
1.137,0.567
1.089,0.633
1.167,0.567
1.101,0.567
1.147,0.533
1.212,0.517
1.144,0.583
1.223,0.550
1.015,0.667
1.144,0.567
1.139,0.533
1.227,0.533
1.257,0.450
1.235,0.550
1.160,0.517
1.095,0.600
1.213,0.533
1.114,0.517
1.118,0.617
1.117,0.567
1.124,0.600
1.181,0.500
1.146,0.567
1.179,0.533
1.254,0.450
1.229,0.567
1.043,0.667
1.242,0.517
1.175,0.550
1.257,0.517
1.054,0.583
1.095,0.617
1.222,0.500
1.091,0.633
1.125,0.650
1.154,0.583
1.060,0.650
1.226,0.450
1.118,0.633
1.295,0.517
1.139,0.633
1.248,0.500
1.149,0.583
1.012,0.683
1.262,0.483
1.221,0.550
1.069,0.583
1.168,0.583
1.134,0.583
1.297,0.483
1.161,0.550
1.176,0.567
1.234,0.467
1.117,0.617
1.218,0.550
0.983,0.700
1.208,0.567
1.243,0.567
1.209,0.500
1.233,0.517
1.114,0.583
1.150,0.583
1.059,0.683
1.135,0.567
1.333,0.533
1.105,0.617
1.164,0.500
1.146,0.583
1.174,0.550
1.209,0.567
