1.628,0.317
1.627,0.200
1.626,0.183
1.625,0.183
1.625,0.317
1.625,0.267
1.624,0.267
1.624,0.317
1.623,0.183
1.623,0.233
1.623,0.283
1.623,0.300
1.622,0.250
1.623,0.250
1.622,0.233
1.622,0.283
1.622,0.150
1.621,0.283
1.622,0.183
1.621,0.233
1.621,0.283
1.621,0.233
1.621,0.217
1.621,0.250
1.620,0.267
1.620,0.283
1.620,0.233
1.620,0.267
1.620,0.283
1.620,0.200
1.620,0.267
1.620,0.267
1.619,0.267
1.619,0.200
1.619,0.217
1.619,0.250
1.619,0.267
1.619,0.267
1.619,0.250
1.619,0.283
1.619,0.233
1.619,0.300
1.618,0.217
1.619,0.250
1.619,0.200
1.619,0.183
1.618,0.217
1.618,0.267
1.618,0.267
1.618,0.283
1.618,0.267
1.618,0.333
1.618,0.250
1.618,0.250
1.617,0.283
1.617,0.250
1.618,0.233
1.617,0.200
1.617,0.217
1.617,0.333
1.617,0.267
1.617,0.200
1.617,0.217
1.617,0.250
1.617,0.267
1.617,0.233
1.617,0.333
1.617,0.333
1.617,0.317
1.617,0.233
1.617,0.300
1.616,0.233
1.616,0.333
1.616,0.217
1.616,0.283
1.616,0.183
1.616,0.217
1.616,0.250
1.616,0.217
1.616,0.200
1.616,0.267
1.616,0.317
1.615,0.350
1.615,0.167
1.616,0.200
1.615,0.300
1.616,0.250
1.615,0.250
1.615,0.250
1.615,0.233
1.615,0.233
1.615,0.283
1.615,0.283
1.615,0.267
1.615,0.250
1.615,0.183
1.615,0.233
1.615,0.233
1.615,0.183
1.615,0.300
1.615,0.217
1.615,0.150
1.615,0.250
1.615,0.300
1.615,0.267
1.615,0.233
1.615,0.283
1.615,0.133
1.614,0.200
1.614,0.217
1.614,0.250
1.614,0.233
1.614,0.267
1.614,0.317
1.614,0.183
1.614,0.233
1.615,0.183
1.614,0.217
1.614,0.217
1.614,0.233
1.614,0.250
1.614,0.183
1.615,0.200
1.614,0.133
1.614,0.283
1.614,0.267
1.614,0.283
1.614,0.200
1.614,0.283
1.614,0.233
1.614,0.283
1.614,0.233
1.614,0.250
1.614,0.250
1.614,0.233
1.614,0.217
1.614,0.250
1.613,0.167
1.613,0.167
1.613,0.200
1.614,0.167
1.613,0.283
1.614,0.250
1.613,0.250
1.613,0.283
1.614,0.217
1.614,0.217
1.614,0.167
1.612,0.217
1.614,0.217
1.613,0.217
1.613,0.217
1.614,0.200
1.613,0.217
1.613,0.100
1.613,0.150
1.613,0.250
1.613,0.233
1.612,0.283
1.613,0.183
1.614,0.200
1.612,0.250
1.613,0.250
1.612,0.217
1.613,0.200
1.611,0.317
1.613,0.217
1.611,0.200
1.613,0.183
1.613,0.250
1.613,0.183
1.612,0.183
1.614,0.233
1.612,0.217
1.613,0.250
1.613,0.183
1.612,0.200
1.614,0.250
1.612,0.267
1.613,0.233
1.613,0.233
1.614,0.350
1.612,0.267
1.612,0.283
1.611,0.233
1.613,0.250
1.610,0.233
1.613,0.250
1.612,0.267
1.613,0.200
1.610,0.267
1.612,0.267
1.612,0.167
1.612,0.267
1.613,0.200
1.612,0.233
1.613,0.217
1.613,0.250
1.611,0.267
1.612,0.217
1.610,0.217
1.612,0.217
1.610,0.267
1.613,0.267
1.611,0.217
1.609,0.167
1.610,0.250
1.613,0.250
1.611,0.217
1.611,0.283
1.611,0.233
1.611,0.233
1.609,0.233
1.612,0.267
1.609,0.250
1.610,0.217
1.610,0.233
1.610,0.267
1.610,0.233
1.610,0.267
1.610,0.267
1.612,0.317
1.609,0.250
1.610,0.217
1.604,0.283
1.609,0.200
1.611,0.217
1.610,0.250
1.607,0.267
1.611,0.217
1.609,0.200
1.611,0.267
1.609,0.200
1.609,0.300
1.609,0.267
1.609,0.250
1.607,0.267
1.609,0.233
1.608,0.300
1.610,0.200
1.609,0.250
1.603,0.217
1.608,0.267
1.606,0.267
1.607,0.250
1.605,0.233
1.608,0.200
