9.027,0.341
8.611,0.381
8.542,0.395
8.845,0.368
8.747,0.367
8.125,0.403
8.464,0.384
8.973,0.352
8.407,0.370
8.108,0.403
8.515,0.370
8.664,0.355
8.853,0.344
8.581,0.379
8.395,0.377
8.626,0.359
8.904,0.353
8.178,0.388
8.270,0.388
8.401,0.385
8.427,0.357
8.385,0.390
8.779,0.350
8.385,0.383
8.865,0.344
8.347,0.377
8.455,0.357
8.724,0.343
8.475,0.366
7.938,0.409
8.229,0.392
8.381,0.386
8.305,0.388
8.664,0.360
8.261,0.375
8.301,0.379
8.591,0.350
8.443,0.357
8.435,0.355
8.093,0.385
8.451,0.354
8.379,0.366
8.146,0.361
8.096,0.369
8.350,0.376
8.224,0.380
8.444,0.340
7.956,0.404
8.432,0.352
8.167,0.377
8.495,0.351
7.968,0.391
8.201,0.389
7.914,0.381
7.981,0.406
7.910,0.378
7.568,0.404
8.230,0.354
7.937,0.366
7.961,0.380
7.786,0.400
7.949,0.392
7.963,0.374
8.289,0.358
7.939,0.389
7.910,0.378
8.079,0.370
8.067,0.378
8.065,0.368
7.914,0.377
7.954,0.364
8.063,0.377
8.053,0.382
8.544,0.332
7.489,0.415
7.916,0.381
7.470,0.421
7.533,0.414
7.692,0.405
7.420,0.404
7.441,0.415
7.647,0.385
8.192,0.349
7.915,0.365
7.915,0.392
7.719,0.369
7.605,0.410
7.612,0.386
7.818,0.408
8.346,0.374
7.744,0.390
7.791,0.377
7.399,0.408
7.825,0.395
7.707,0.398
7.589,0.391
7.729,0.381
7.901,0.395
7.824,0.382
7.650,0.401
7.813,0.393
7.670,0.397
7.770,0.375
7.713,0.390
7.383,0.415
7.813,0.378
7.689,0.413
7.297,0.419
7.594,0.391
7.490,0.407
7.768,0.387
7.780,0.371
7.819,0.376
7.491,0.399
7.768,0.380
7.766,0.374
7.510,0.389
7.644,0.382
7.430,0.384
7.414,0.419
7.491,0.406
7.667,0.409
