8.044,0.233
8.048,0.183
8.048,0.183
8.043,0.200
8.044,0.183
8.042,0.217
8.046,0.133
8.053,0.200
8.047,0.183
8.044,0.233
8.045,0.150
8.046,0.200
8.040,0.217
8.040,0.200
8.045,0.267
8.042,0.300
8.047,0.267
8.051,0.083
8.055,0.200
8.055,0.167
8.044,0.183
8.048,0.167
8.050,0.183
8.049,0.200
8.044,0.233
8.044,0.300
8.054,0.200
8.044,0.200
8.048,0.183
8.052,0.233
8.058,0.167
8.040,0.217
8.034,0.250
8.043,0.217
8.048,0.150
8.047,0.250
8.047,0.233
8.042,0.200
8.051,0.183
8.054,0.150
8.050,0.117
8.042,0.200
8.048,0.200
8.043,0.183
8.048,0.283
8.045,0.267
8.053,0.150
8.042,0.233
8.039,0.317
8.044,0.217
8.042,0.250
8.045,0.183
8.042,0.283
8.043,0.350
8.046,0.183
8.043,0.267
8.046,0.167
8.041,0.233
8.046,0.200
8.047,0.200
8.043,0.233
8.047,0.233
8.049,0.150
8.042,0.233
8.045,0.250
8.041,0.267
8.048,0.167
8.044,0.217
8.048,0.183
8.053,0.150
8.046,0.183
8.043,0.200
8.047,0.217
8.049,0.167
8.050,0.133
8.043,0.200
8.041,0.267
8.049,0.183
8.037,0.317
8.043,0.250
8.042,0.233
8.053,0.133
8.052,0.150
8.043,0.283
8.050,0.167
8.048,0.183
8.054,0.167
8.048,0.250
8.040,0.183
8.049,0.167
8.045,0.267
8.049,0.183
8.043,0.317
8.044,0.217
8.050,0.183
8.046,0.183
8.042,0.317
8.034,0.333
8.050,0.167
8.042,0.250
8.041,0.233
8.046,0.233
8.049,0.133
8.052,0.233
8.041,0.250
8.037,0.267
8.045,0.217
8.041,0.250
8.041,0.300
8.051,0.167
8.039,0.283
8.048,0.217
8.050,0.217
8.046,0.283
8.041,0.217
8.046,0.167
8.047,0.183
8.042,0.300
8.046,0.167
8.040,0.150
8.041,0.300
8.041,0.267
8.052,0.167
8.047,0.183
8.049,0.150
8.042,0.200
8.051,0.200
8.040,0.267
8.047,0.133
8.048,0.200
8.047,0.250
8.043,0.350
8.054,0.100
8.048,0.217
8.050,0.183
8.051,0.150
8.048,0.300
8.046,0.150
8.045,0.233
8.040,0.250
8.043,0.183
8.053,0.150
8.045,0.217
8.040,0.250
8.050,0.133
8.045,0.233
8.050,0.167
8.038,0.267
8.048,0.167
8.054,0.150
8.054,0.150
8.043,0.267
8.052,0.250
8.043,0.250
8.043,0.117
8.050,0.200
8.054,0.183
8.043,0.267
8.049,0.100
8.047,0.233
8.048,0.050
8.045,0.200
8.046,0.200
8.051,0.217
8.049,0.200
8.044,0.183
8.040,0.283
8.045,0.283
8.051,0.133
8.050,0.183
8.053,0.167
8.047,0.283
8.045,0.233
8.048,0.250
8.054,0.167
8.037,0.317
8.046,0.233
8.046,0.167
8.041,0.200
8.049,0.233
8.043,0.250
8.055,0.100
8.039,0.283
8.047,0.217
8.045,0.150
8.052,0.083
8.050,0.217
8.044,0.300
8.050,0.233
8.045,0.167
8.049,0.233
8.044,0.183
8.045,0.250
8.050,0.133
8.048,0.167
8.044,0.217
8.042,0.217
8.049,0.183
8.044,0.217
